Theme,date,date_name,geography_code,geography_name,geography_type,variable_code,variable_name,measures_code,measures_name,value
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000001,North East,regions,1499,% of economically inactive other,20599,Variable,9.4
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000001,North East,regions,1499,% of economically inactive other,21001,Numerator,37700
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000001,North East,regions,1487,% of economically inactive who want a job,20599,Variable,22.9
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000001,North East,regions,1487,% of economically inactive who want a job,21001,Numerator,91900
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000001,North East,regions,1488,% of economically inactive who do not want a job,20599,Variable,77.1
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000001,North East,regions,1488,% of economically inactive who do not want a job,21001,Numerator,310000
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,111,% who are economically inactive - aged 16-64,20599,Variable,21.9
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,111,% who are economically inactive - aged 16-64,21001,Numerator,983900
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,1219,% who are economically inactive - aged 16-24,20599,Variable,40.2
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,1219,% who are economically inactive - aged 16-24,21001,Numerator,308000
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,1220,% who are economically inactive - aged 25-49,20599,Variable,12.9
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,1220,% who are economically inactive - aged 25-49,21001,Numerator,296800
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,117,% who are economically inactive - aged 50-64,20599,Variable,26.7
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,117,% who are economically inactive - aged 50-64,21001,Numerator,379100
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,118,% who are economically inactive - aged 65+,20599,Variable,91.2
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,118,% who are economically inactive - aged 65+,21001,Numerator,1210200
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,1493,% of economically inactive student,20599,Variable,26
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,1493,% of economically inactive student,21001,Numerator,255800
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,1494,% of economically inactive looking after family/home,20599,Variable,21.5
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,1494,% of economically inactive looking after family/home,21001,Numerator,211100
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,1495,% of economically inactive temporary sick,20599,Variable,2
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,1495,% of economically inactive temporary sick,21001,Numerator,19300
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,1496,% of economically inactive long-term sick,20599,Variable,28.1
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,1496,% of economically inactive long-term sick,21001,Numerator,276300
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,1497,% of economically inactive discouraged,20599,Variable,0.6
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,1497,% of economically inactive discouraged,21001,Numerator,6300
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,1498,% of economically inactive retired,20599,Variable,12.6
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,1498,% of economically inactive retired,21001,Numerator,123700
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,1499,% of economically inactive other,20599,Variable,9.3
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,1499,% of economically inactive other,21001,Numerator,91400
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,1487,% of economically inactive who want a job,20599,Variable,18.1
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,1487,% of economically inactive who want a job,21001,Numerator,178300
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,1488,% of economically inactive who do not want a job,20599,Variable,81.9
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000002,North West,regions,1488,% of economically inactive who do not want a job,21001,Numerator,805600
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,111,% who are economically inactive - aged 16-64,20599,Variable,22.8
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,111,% who are economically inactive - aged 16-64,21001,Numerator,769400
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,1219,% who are economically inactive - aged 16-24,20599,Variable,39.8
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,1219,% who are economically inactive - aged 16-24,21001,Numerator,243100
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,1220,% who are economically inactive - aged 25-49,20599,Variable,14.4
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,1220,% who are economically inactive - aged 25-49,21001,Numerator,247000
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,117,% who are economically inactive - aged 50-64,20599,Variable,26.5
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,117,% who are economically inactive - aged 50-64,21001,Numerator,279300
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,118,% who are economically inactive - aged 65+,20599,Variable,90.6
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,118,% who are economically inactive - aged 65+,21001,Numerator,905400
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,1493,% of economically inactive student,20599,Variable,26
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,1493,% of economically inactive student,21001,Numerator,200000
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,1494,% of economically inactive looking after family/home,20599,Variable,22.6
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,1494,% of economically inactive looking after family/home,21001,Numerator,173900
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,1495,% of economically inactive temporary sick,20599,Variable,1.7
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,1495,% of economically inactive temporary sick,21001,Numerator,13000
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,1496,% of economically inactive long-term sick,20599,Variable,24.8
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,1496,% of economically inactive long-term sick,21001,Numerator,190500
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,1497,% of economically inactive discouraged,20599,Variable,0.7
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,1497,% of economically inactive discouraged,21001,Numerator,5300
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,1498,% of economically inactive retired,20599,Variable,12.9
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,1498,% of economically inactive retired,21001,Numerator,99200
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,1499,% of economically inactive other,20599,Variable,11.4
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,1499,% of economically inactive other,21001,Numerator,87400
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,1487,% of economically inactive who want a job,20599,Variable,19.8
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,1487,% of economically inactive who want a job,21001,Numerator,152200
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,1488,% of economically inactive who do not want a job,20599,Variable,80.2
economic_inactivity,2020-03-01,Apr 2019-Mar 2020,E12000003,Yorkshire and The Humber,regions,1488,% of economically inactive who do not want a job,21001,Numerator,617200
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,111,% who are economically inactive - aged 16-64,20599,Variable,24.3
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,111,% who are economically inactive - aged 16-64,21001,Numerator,397700
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,1219,% who are economically inactive - aged 16-24,20599,Variable,38.7
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,1219,% who are economically inactive - aged 16-24,21001,Numerator,111600
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,1220,% who are economically inactive - aged 25-49,20599,Variable,15.6
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,1220,% who are economically inactive - aged 25-49,21001,Numerator,125300
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,117,% who are economically inactive - aged 50-64,20599,Variable,29.8
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,117,% who are economically inactive - aged 50-64,21001,Numerator,160700
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,118,% who are economically inactive - aged 65+,20599,Variable,92.1
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,118,% who are economically inactive - aged 65+,21001,Numerator,471900
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,1493,% of economically inactive student,20599,Variable,22.2
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,1493,% of economically inactive student,21001,Numerator,88500
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,1494,% of economically inactive looking after family/home,20599,Variable,23
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,1494,% of economically inactive looking after family/home,21001,Numerator,91400
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,1495,% of economically inactive temporary sick,20599,Variable,2.5
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,1495,% of economically inactive temporary sick,21001,Numerator,10000
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,1496,% of economically inactive long-term sick,20599,Variable,28.6
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,1496,% of economically inactive long-term sick,21001,Numerator,113700
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,1497,% of economically inactive discouraged,20599,Variable,0.7
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,1497,% of economically inactive discouraged,21001,Numerator,2600
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,1498,% of economically inactive retired,20599,Variable,13
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,1498,% of economically inactive retired,21001,Numerator,51700
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,1499,% of economically inactive other,20599,Variable,10
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,1499,% of economically inactive other,21001,Numerator,39800
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,1487,% of economically inactive who want a job,20599,Variable,25
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,1487,% of economically inactive who want a job,21001,Numerator,99500
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,1488,% of economically inactive who do not want a job,20599,Variable,75
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000001,North East,regions,1488,% of economically inactive who do not want a job,21001,Numerator,298200
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000002,North West,regions,111,% who are economically inactive - aged 16-64,20599,Variable,22.1
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000002,North West,regions,111,% who are economically inactive - aged 16-64,21001,Numerator,991000
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000002,North West,regions,1219,% who are economically inactive - aged 16-24,20599,Variable,38.3
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000002,North West,regions,1219,% who are economically inactive - aged 16-24,21001,Numerator,293000
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000002,North West,regions,1220,% who are economically inactive - aged 25-49,20599,Variable,13.5
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000002,North West,regions,1220,% who are economically inactive - aged 25-49,21001,Numerator,310200
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000002,North West,regions,117,% who are economically inactive - aged 50-64,20599,Variable,27.2
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000002,North West,regions,117,% who are economically inactive - aged 50-64,21001,Numerator,387800
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000002,North West,regions,118,% who are economically inactive - aged 65+,20599,Variable,91.6
economic_inactivity,2020-06-01,Jul 2019-Jun 2020,E12000002,North West,regions,118,% who are economically inactive - aged 65+,21001,Numerator,1218100
